1357	2424811	2425030
1358	2425814	2426078
1359	2428786	2429043
1360	2431949	2432103
1362	2435874	2436963
1363	2438143	2438406
1365	2439628	2441912
1367	2446463	2447249
1368	2450359	2453104
1369	2453669	2454348
1370	2454835	2455036
1371	2458492	2458671
1374	2458957	2462273
1378	2463030	2469098
1379	2469540	2470408
1384	2470904	2474715
1386	2475652	2478659
1388	2481362	2486044
1389	2487191	2487263
1390	2488209	2488277
1391	2491277	2491788
1393	2492425	2493071
1396	2493315	2495078
1398	2496318	2500011
1399	2506265	2506482
1402	2507449	2509489
1405	2510729	2513664
1406	2515855	2516062
1408	2516254	2517278
1410	2518695	2519614
1411	2520500	2520750
1413	2522901	2523951
1415	2524879	2525962
1416	2528199	2528268
1420	2529256	2534407
1423	2535260	2536693
1424	2537606	2537738
1425	2541551	2541853
1426	2542646	2542773
1428	2543632	2547667
1429	2548568	2548662
1430	2549239	2549298
1432	2550161	2552151
1439	2556702	2563502
1440	2566130	2566345
1441	2570073	2570178
1442	2573828	2574119
1444	2576400	2579755
1445	2580800	2580924
1448	2583548	2588828
1450	2588889	2591093
1451	2594760	2594926
1452	2595641	2595852
1455	2597783	2612841
1457	2613904	2616096
1458	2616799	2616892
1459	2618183	2618267
1462	2618895	2624716
1465	2626961	2628979
1467	2632093	2633620
1468	2633837	2633905
1469	2635379	2635495
1470	2638598	2638707
1471	2640867	2641150
1472	2642306	2642454
1473	2642887	2643034
1476	2650310	2652178
1477	2652956	2653096
1478	2654381	2654557
1479	2659554	2659664
1480	2660154	2660604
1484	2661346	2664728
1485	2665869	2666027
1488	2666919	2671837
1489	2677390	2677485
1491	2680768	2682275
1493	2683530	2685091
1494	2687529	2687692
1495	2689363	2689677
1497	2693566	2695375
1498	2695880	2695936
1500	2696573	2698138
1502	2698220	2698639
1503	2702086	2702356
1504	2705147	2705343
1506	2708035	2710048
1508	2710787	2712460
1510	2713343	2714087
1512	2714472	2715512
1516	2716551	2722469
1517	2723769	2724090
1518	2727207	2727390
1519	2727467	2727637
1520	2729180	2729621
1523	2734034	2736969
1526	2739173	2742204
1527	2744208	2744455
1529	2745818	2748136
1533	2748731	2752029
1537	2752787	2755665
1541	2756623	2759372
1542	2763176	2763534
1551	2763799	2776167
1552	2780749	2783783
1555	2783860	2794358
1557	2795051	2796112
1559	2796518	2797671
1566	2798017	2812239
1568	2812756	2812904
1569	2815526	2815805
1570	2815883	2816080
1571	2816297	2816494
1572	2816668	2816982
1573	2817169	2817402
1574	2820034	2820160
1575	2820662	2820729
1576	2822369	2822512
1579	2823599	2828796
1581	2830312	2833194
1582	2835448	2835599
1583	2836128	2836275
1585	2837290	2840594
1586	2847872	2847995
1588	2848458	2854474
1591	2854829	2858488
1595	2859257	2864580
1596	2866776	2866914
1597	2870843	2871035
1599	2874352	2876590
1600	2882161	2882574
1602	2885242	2885599
1605	2889921	2892940
1606	2895893	2895985
1607	2897441	2897509
1609	2898296	2902768
1612	2903441	2904664
1613	2907689	2907915
1614	2909362	2909438
1616	2913023	2916066
1617	2920123	2920556
1618	2922547	2922756
1622	2923303	2929886
1624	2931711	2938164
1626	2940590	2940939
1628	2941168	2943057
1629	2943865	2944102
1631	2945201	2945778
1633	2947033	2948656
1634	2956907	2957081
1635	2962200	2962382
1636	2964060	2964209
1641	2967000	2970690
1643	2974408	2975658
1645	2976922	2977964
1646	2978658	2978785
1647	2980205	2980518
1648	2982147	2982432
1652	2983615	2987840
1653	2987922	2987956
1657	2988383	2994393
1658	2995623	2997005
1660	2997914	3002029
1662	3003809	3010635
1666	3013080	3026545
1669	3028954	3031678
1671	3037766	3038437
1673	3039093	3040510
1674	3041171	3041333
1676	3041646	3043179
1677	3043924	3044189
1678	3048690	3049136
1681	3053467	3054911
1682	3054972	3055199
1683	3056433	3056687
1686	3057348	3064298
1687	3065196	3065361
1688	3066103	3066194
1689	3066831	3066968
1690	3067830	3068186
1691	3069267	3069480
1692	3071714	3071997
1693	3077353	3077665
1695	3079658	3080898
1696	3081820	3081956
1703	3084074	3092121
1705	3093103	3096579
1706	3097588	3097703
1707	3098751	3098925
1708	3099646	3099828
1712	3100875	3105041
1714	3107178	3108611
1715	3109149	3111088
1716	3111500	3111564
1717	3112375	3112571
1718	3117135	3117618
1719	3119302	3119655
1722	3126044	3129362
1723	3130431	3130475
1725	3131980	3132893
1726	3134394	3134684
1728	3136545	3137737
1729	3144284	3144471
1731	3144760	3146998
1733	3147494	3148839
1736	3150007	3152283
1740	3153241	3156948
1741	3159169	3159278
1742	3160692	3160765
1743	3161504	3161736
1744	3163996	3164132
1745	3165741	3165872
1746	3166567	3166770
1748	3167699	3169900
1750	3170234	3171525
1753	3175933	3179640
1755	3180430	3181834
1760	3182489	3189760
1762	3189962	3192744
1764	3192888	3193120
1767	3198988	3201331
1768	3202154	3202242
1770	3202612	3203345
1773	3204279	3207551
1777	3208566	3212988
1779	3213496	3213748
1781	3214514	3215577
1783	3217099	3218936
1788	3219270	3231749
1789	3232478	3232760
1792	3233898	3239214
1793	3239767	3239848
1802	3242764	3251339
1804	3252237	3253362
1805	3256033	3256306
1806	3264051	3264148
1810	3265088	3268237
1811	3269793	3269888
1814	3272930	3275877
1820	3276688	3290496
1822	3291358	3295119
1823	3296161	3296232
1825	3296869	3297493
1827	3297938	3298276
1829	3299299	3302594
1830	3303840	3303992
1831	3305956	3306061
1832	3306947	3307054
1834	3309191	3309436
1835	3309707	3309854
1836	3311201	3311363
1837	3316029	3316234
1839	3316312	3318009
1840	3319636	3320093
1841	3320528	3320754
1842	3322934	3323022
1843	3324958	3325056
1845	3325687	3326260
1847	3326738	3328603
1848	3330758	3330883
1851	3331474	3333256
1852	3334826	3334984
1856	3338088	3347102
1858	3348482	3348710
1862	3352073	3363723
1865	3364741	3367035
1866	3370597	3370704
1867	3371599	3371719
1869	3372512	3374300
1870	3375443	3375836
1871	3376674	3376891
1874	3378020	3381351
1877	3382291	3383878
1878	3384152	3384242
1880	3387360	3388604
1881	3390051	3390479
1882	3394281	3394347
1883	3399110	3399413
1890	3401355	3410824
1894	3411488	3421444
1895	3424806	3424979
1897	3426785	3427787
1900	3431583	3436452
1901	3436672	3436726
1902	3437532	3437637
1903	3440494	3440639
1904	3446172	3446335
1905	3451293	3451529
1907	3453421	3464270
1908	3464748	3464818
1909	3465014	3465181
1910	3467876	3468166
1911	3472575	3472699
1912	3474463	3474628
1914	3475442	3475928
1915	3476520	3476613
1918	3479184	3483435
1920	3483841	3486981
1921	3488203	3488287
1922	3489643	3489746
1929	3490320	3502956
1930	3508999	3509081
1931	3510367	3510655
1932	3513936	3514041
1933	3515329	3515419
1934	3517087	3517486
1936	3520774	3523610
1938	3524172	3528736
1940	3530462	3532537
